Map,Treatment,Date Treated,Date Sampled,Days Post,weeks post,Basin Location,No larvae,Early,Late,Pupae,Emerged,,,,,
B-12,Sumilarv 3 WSP,4/28/2023,10/17/2023,172,,Washington & LaCrosse,0,1,1,1,1,,,,,
B-12,Sumilarv 3 WSP,4/28/2023,10/17/2023,172,,Washington & LaCrosse,0,1,1,4,3,,,,,
B-12,Sumilarv 3 WSP,4/28/2023,10/17/2023,172,,734 LaCrosse,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,4/28/2023,10/17/2023,172,,734 LaCrosse,1,0,0,0,NA,,,,,
B-12,Sumilarv 3 WSP,4/28/2023,10/17/2023,172,,Lamon & LaCrosse,0,0,0,3,0,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dodge,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dodge,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dodge,0,0,0,8,3,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Darrow,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Darrow,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Darrow,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Darrow,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Darrow,0,0,1,2,1,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dewey,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dewey,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dewey,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Dewey,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Florence,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Florence,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Florence,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,Crain & Florence,0,0,1,3,1,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,1608 Greenleaf,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,1712 Greenleaf,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,1108 Darrow,1,0,0,0,NA,,,,,
C-15,Sumilarv 3 WSP,6/12/2023,12/6/2023,177,,1140 Darrow,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Parkside,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Major,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Major,0,1,1,1,1,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mango,0,1,1,1,0,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mango,0,1,1,1,1,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mango,0,1,1,1,0,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Menard,0,1,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Menard,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Menard,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Menard,0,1,1,6,3,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mansfield,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mansfield,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mansfield,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/18/2023,11/13/2023,179,,Lake & Mansfield,0,1,1,1,0,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,5 Williamsburg Cir,0,1,1,1,1,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,5 Williamsburg Cir,0,0,1,13,11,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Cir & Rd,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Cir & Rd,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Cir & Rd,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Cir & Rd,0,0,0,6,6,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,56 Williamsburg Cir,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Rd & Ln,0,0,0,3,3,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Rd & Ln,0,0,1,1,1,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,29 Williamsburg Ln,0,0,1,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Williamsburg Rd and Williamsburg Terrace,0,1,1,64,59,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Wiiliamsburg Ct,0,1,1,4,2,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Wiiliamsburg Ct,0,1,1,22,20,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,E Prairie & Greenwood,0,0,1,6,0,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Lawndale & Greenwood,0,0,0,54,53,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Lawndale & Greenwood,0,0,0,4,4,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Lawndale & Greenwood,0,0,0,12,9,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,3711 Greenwood,1,0,0,0,NA,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Greenwood & Hamlin,0,1,1,1,0,,,,,
C-06,Sumilarv 3 WSP,4/19/2023,10/23/2023,187,,Greenwood & Hamlin,0,1,1,1,0,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,306 Lawndale,0,0,0,1,1,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,306 Lawndale,0,0,0,4,1,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,200 Lawndale,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Hurd,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Lawndale,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Lawndale,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Lawndale,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & 17th,1,1,1,10,0,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & 17th,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Central Park,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Central Park,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Central Park,0,1,1,10,6,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,100 Isabella,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,100 Isabella,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Hurd,1,0,0,0,NA,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Hurd,1,1,1,3,1,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,Isabella & Hurd,1,1,1,4,3,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,114 Hurd,1,1,1,8,7,,,,,
B-14,Sumilarv 3 WSP,4/12/2023,10/17/2023,188,,114 Hurd,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 6th,0,0,1,1,0,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 6th,0,0,0,19,10,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 6th,0,1,0,15,15,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 7th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 7th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 7th,0,1,1,27,26,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 7th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 8th,0,1,1,1,0,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 8th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 8th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 8th,0,1,1,115,112,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,1,0,3,3,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,1,1,2,0,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,1,1,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,1,1,4,1,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,0,0,1,0,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,0,1,1,29,0,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 9th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 10th,1,0,0,0,NA,,,,,
B-08,Sumilarv 3 WSP,4/26/2023,11/3/2023,191,,Forest & 10th,0,1,1,34,3,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Oak & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Oak & Maple,0,1,1,37,0,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Oak & Maple,0,1,1,4,1,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Oak & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Spruce & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Spruce & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Cedar & Spruce,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Cedar & Spruce,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,602 Spruce,0,0,1,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,602 Spruce,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Spruce & Walnut,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Pine & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Pine & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Pine & Maple,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Pine & Maple,0,1,1,76,0,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,Pine & Maple,0,1,1,57,23,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,596 Cedar,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,596 Cedar,1,0,0,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,485 Cherry,0,1,1,0,NA,,,,,
A-14,Sumilarv 3 WSP,4/25/2023,11/6/2023,195,,485 Cherry,0,1,1,12,12,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9212 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9212 Parkside,0,0,1,5,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9228 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9228 Parkside,0,0,0,10,2,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Lyons,0,1,1,20,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Lyons,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Lyons & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Lyons & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Lyons & Mango,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9217 Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9217 Mango,0,0,1,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Davis & Mango,0,0,0,5,1,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Davis & Mango,0,0,1,10,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Davis & Mango,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Davis & Mango,0,0,0,4,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Davis & Major NE,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Davis,0,0,1,1,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Davis,0,0,0,2,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Davis,0,0,0,5,0,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Davis,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9022 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,9022 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,8922 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,8922 Parkside,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Parkside & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Major & Greenwood,1,0,0,0,NA,,,,,
C-03,Sumilarv 3 WSP,5/23/2023,12/4/2023,195,,Mango & Greenwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & Harvard,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & Harvard,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & Harvard,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Schiller & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,20th & Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Harvard & Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2127 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2127 Birchwood,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Birchwood & Ouilmette,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Birchwood & Ouilmette,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Hunter & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Hunter & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2210 Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Washington & Ouilmette,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Harvard & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Harvard & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Harvard & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2013 Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Washington & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Washington & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Washington & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,1925 Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,1925 Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Ridge & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Ridge & Washington,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Ridge & Highland,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Ridge & Highland,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & 20th,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2020 Highland,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2020 Highland,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & Pinecrest,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & Pinecrest,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Highland & Pinecrest,1,0,0,0,NA,,,,,
B-13,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Pinecrest & Central,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Colfax & Brown,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Brown & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Brown & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Brown & Grant,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Brown & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Brown & Noyes,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Noyes & Hartrey,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Pioneer & Simpson,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Pioneer & Simpson,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Pioneer & Simpson,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Woodland & Ewing,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Woodland & Ewing,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,Woodland & Ewing,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2727 Woodland,1,0,0,0,NA,,,,,
B-19,Sumilarv 3 WSP,6/6/2023,1/2/2024,210,,2727 Woodland,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Kolmer,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Kilbourn,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Kenneth,0,0,1,7,1,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Kenneth,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Kostner,0,0,0,1,0,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Lowell,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Foster & Lowell,0,0,1,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Emerson & Kildare,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Emerson & Kildare,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Emerson & Kildare,1,0,0,0,NA,,,,,
C-05,Sumilarv 3 WSP,5/9/2023,12/6/2023,211,,Emerson & Kildare,1,0,0,0,NA,,,,,
